Sentence_ID,Domain,Model,CLS_Attention_Max,CLS_Attention_Mean,Self_Attention_Mean,Content_Function_Ratio,Attention_Entropy
S83,Sci/Tech,RoBERTa,0.3832583427429199,0.0624999962747097,0.14272339642047882,62.499996185302734,30.653581619262695
S84,Sci/Tech,BERT,0.12253741174936295,0.032258063554763794,0.09529019147157669,1.8831745386123657,64.2110824584961
S84,Sci/Tech,DistilBERT,0.18612755835056305,0.032258063554763794,0.08004608005285263,2.1105573177337646,67.94831848144531
S84,Sci/Tech,RoBERTa,0.2342177778482437,0.032258063554763794,0.1105613112449646,2.5348918437957764,67.47953796386719
S85,Sci/Tech,BERT,0.1301526576280594,0.0476190485060215,0.11312573403120041,1.8047863245010376,40.820396423339844
S85,Sci/Tech,DistilBERT,0.22900955379009247,0.0476190447807312,0.08626411110162735,2.2239010334014893,42.07450866699219
S85,Sci/Tech,RoBERTa,0.3057389259338379,0.05263157933950424,0.12368697673082352,52.63157653808594,36.942317962646484
S86,Sci/Tech,BERT,0.14979010820388794,0.04545454680919647,0.11786315590143204,1.0149030685424805,39.601348876953125
S86,Sci/Tech,DistilBERT,0.2306678295135498,0.04545454680919647,0.09997233748435974,1.1295671463012695,43.21202850341797
S86,Sci/Tech,RoBERTa,0.33680975437164307,0.03846154361963272,0.13047124445438385,38.4615364074707,51.25012969970703
S87,Sci/Tech,BERT,0.11025124788284302,0.03448275849223137,0.10087283700704575,2.2696921825408936,62.05237579345703
S87,Sci/Tech,DistilBERT,0.2037903070449829,0.03448275849223137,0.07772643864154816,3.6687989234924316,67.00261688232422
S87,Sci/Tech,RoBERTa,0.26762983202934265,0.0357142873108387,0.14187102019786835,35.71428680419922,57.050025939941406
S88,Sci/Tech,BERT,0.1273534744977951,0.03846153989434242,0.11338578909635544,1.027193307876587,51.38349151611328
S88,Sci/Tech,DistilBERT,0.20059581100940704,0.038461536169052124,0.0913008376955986,2.384441614151001,54.81591796875
S88,Sci/Tech,RoBERTa,0.2473011463880539,0.03448275849223137,0.10166192799806595,34.482757568359375,65.13887023925781
S89,Sci/Tech,BERT,0.11973629146814346,0.026315787807106972,0.09237024188041687,1.818701982498169,76.54853057861328
S89,Sci/Tech,DistilBERT,0.20939309895038605,0.02631578966975212,0.07145485281944275,1.3432375192642212,80.11072540283203
S89,Sci/Tech,RoBERTa,0.25091585516929626,0.03448275849223137,0.11817961931228638,3.3068768978118896,59.39710235595703
S90,Sci/Tech,BERT,0.20007558166980743,0.0416666679084301,0.12711858749389648,0.9111627340316772,43.20750427246094
S90,Sci/Tech,DistilBERT,0.28880274295806885,0.0416666679084301,0.10423821210861206,0.8453782200813293,44.56034851074219
S90,Sci/Tech,RoBERTa,0.35803401470184326,0.03999999910593033,0.13591760396957397,40.0,47.426551818847656
S91,Sci/Tech,BERT,0.15203125774860382,0.03999999910593033,0.11142031848430634,17.41252326965332,48.0108642578125
S91,Sci/Tech,DistilBERT,0.24892544746398926,0.03999999910593033,0.08464039117097855,20.243558883666992,49.75129699707031
S91,Sci/Tech,RoBERTa,0.3265683054924011,0.03846153989434242,0.14737758040428162,38.4615364074707,53.578582763671875
S92,Sci/Tech,BERT,0.16187547147274017,0.052631575614213943,0.12841694056987762,22.64737319946289,33.7614631652832
S92,Sci/Tech,DistilBERT,0.26606085896492004,0.05263158679008484,0.11046750843524933,20.39975929260254,29.917688369750977
S92,Sci/Tech,RoBERTa,0.25369521975517273,0.0476190522313118,0.13441088795661926,47.61904525756836,45.712867736816406
S93,Sci/Tech,BERT,0.11696024984121323,0.03846153989434242,0.10171297937631607,2.4286322593688965,51.214698791503906
S93,Sci/Tech,DistilBERT,0.1721644550561905,0.03846153989434242,0.08169616013765335,2.1839206218719482,55.096656799316406
S93,Sci/Tech,RoBERTa,0.2881017327308655,0.03999999910593033,0.12068990617990494,39.999996185302734,50.174957275390625
S94,Sci/Tech,BERT,0.17220450937747955,0.0476190485060215,0.1282675862312317,1.6522279977798462,40.50571060180664
S94,Sci/Tech,DistilBERT,0.2091091126203537,0.0476190485060215,0.10131973028182983,1.6754419803619385,41.63848876953125
S94,Sci/Tech,RoBERTa,0.2961423993110657,0.0476190485060215,0.1322120577096939,47.61904525756836,40.024192810058594
S95,Sci/Tech,BERT,0.11827340722084045,0.03030303120613098,0.12197994440793991,2.2971763610839844,76.50519561767578
S95,Sci/Tech,DistilBERT,0.2125653773546219,0.03030303120613098,0.07791337370872498,2.503477096557617,73.70803833007812
S95,Sci/Tech,RoBERTa,0.2507680058479309,0.029411764815449715,0.14444036781787872,29.41176414489746,75.29435729980469
S96,Sci/Tech,BERT,0.10334674268960953,0.03448275476694107,0.09615468978881836,28.264509201049805,57.62650680541992
S96,Sci/Tech,DistilBERT,0.19046218693256378,0.03448275849223137,0.0871189534664154,28.141328811645508,56.87223815917969
S96,Sci/Tech,RoBERTa,0.277578741312027,0.03703703731298447,0.12449139356613159,37.03703689575195,51.23279571533203
S97,Sci/Tech,BERT,0.11470571160316467,0.043478261679410934,0.10599885880947113,2.4089508056640625,46.226470947265625
S97,Sci/Tech,DistilBERT,0.245457723736763,0.043478261679410934,0.08641906082630157,2.3618252277374268,44.09585189819336
S97,Sci/Tech,RoBERTa,0.2896726429462433,0.04545454680919647,0.1384642869234085,45.45454406738281,44.41384506225586
S98,Sci/Tech,BERT,0.09597247838973999,0.03846153989434242,0.10908906161785126,1.7410833835601807,53.927677154541016
S98,Sci/Tech,DistilBERT,0.23861508071422577,0.03846153989434242,0.07750988006591797,1.7276195287704468,50.667076110839844
S98,Sci/Tech,RoBERTa,0.2787112295627594,0.03846153989434242,0.13486772775650024,38.4615364074707,53.60297775268555
S99,Sci/Tech,BERT,0.09822440147399902,0.0357142873108387,0.10646124929189682,2.2084665298461914,61.77348327636719
S99,Sci/Tech,DistilBERT,0.21904803812503815,0.0357142873108387,0.07223775237798691,1.7992541790008545,58.84325408935547
S99,Sci/Tech,RoBERTa,0.2873648703098297,0.038461536169052124,0.13967794179916382,38.46153259277344,54.407676696777344
S100,Sci/Tech,BERT,0.0913640633225441,0.05000000074505806,0.11786919832229614,2.1067605018615723,43.096824645996094
S100,Sci/Tech,DistilBERT,0.1886293888092041,0.05000000074505806,0.09317199140787125,1.7110192775726318,42.23009490966797
S100,Sci/Tech,RoBERTa,0.2845735251903534,0.05000000074505806,0.13194787502288818,50.0,39.18745803833008
